,place_id,name,cre_id,Longitud,Latitud,regular,premium,Estado
1509,3564,SERVICO CHARO SA DE CV,PL/1920/EXP/ES/2015,-101.0597,19.74673,20.19,22.64,Michoacán
1513,3568,"GASOLINERA CHERANGUERAN, S.A. DE C.V.",PL/1749/EXP/ES/2015,-102.0763,19.44753,19.99,22.06,Michoacán
1546,3601,"SANALIN, S.A. DE C.V.",PL/1687/EXP/ES/2015,-102.2919,18.36585,20.0,22.1,Michoacán
1560,3615,ESTACION DE SERVICIO ESMERALDA S.A. DE C.V.,PL/1927/EXP/ES/2015,-101.8028,19.81854,20.79,22.69,Michoacán
1620,3675,"COMBU-EXPRESS, S.A. DE C.V.",PL/1713/EXP/ES/2015,-102.0523,19.41358,20.09,22.1,Michoacán
1626,3681,"SERVICIO EXPRESS PURUANDIRO, S.A. DE C.V.",PL/2063/EXP/ES/2015,-101.5228,20.09628,20.3,21.99,Michoacán
1628,3683,FRANCISCO JAVIER CEDEÑO SERENO,PL/2087/EXP/ES/2015,-101.1146,19.73093,20.19,22.17,Michoacán
1644,3699,"SERVICIO LA LOMA LOS CEDROS, S.A. DE C.V",PL/2160/EXP/ES/2015,-101.9929,20.30442,20.86,22.63,Michoacán
1657,3712,ESTACION DE SERVICIO GRUPO CARPE SA DE CV,PL/2096/EXP/ES/2015,-102.266,19.96832,21.38,23.09,Michoacán
1711,3766,FRANCISCO JAVIER CEDEÑO SERENO,PL/2084/EXP/ES/2015,-101.1596,19.69595,19.98,21.84,Michoacán
1765,3820,ROSA MARIA CONTRERAS MURATALLA,PL/2082/EXP/ES/2015,-102.4388,19.96207,21.59,23.19,Michoacán
1828,3883,SERVICIO JACINTO CEJA VELAZQUEZ S.A. DE C.V.,PL/2452/EXP/ES/2015,-101.9561,19.67708,20.4,22.4,Michoacán
1830,3885,"SERVICIO SAHUAYO, SA DE CV.",PL/2433/EXP/ES/2015,-102.7169,20.04229,20.99,22.98,Michoacán
1832,3887,COMERCIALIZADORA OPTIMOS SA DE CV,PL/2517/EXP/ES/2015,-102.2309,20.33327,20.99,22.79,Michoacán
1882,3937,SERVICIO JARDINADAS SA DE CV,PL/2515/EXP/ES/2015,-102.2848,19.97515,21.35,22.89,Michoacán
1893,3948,SERVICIO LA CALZADA SA DE CV,PL/2391/EXP/ES/2015,-102.2962,19.97021,21.34,22.89,Michoacán
1923,3978,ESTACION DE SERVICIO ZITUNERO SA DE CV,PL/2461/EXP/ES/2015,-101.5971,19.52038,20.35,22.79,Michoacán
1957,4028,GRUPO ALVARIA S.A DE C.V,PL/2386/EXP/ES/2015,-101.2021,19.65472,19.9,21.69,Michoacán
1972,4043,GASOLINERIA SAGRADO CORAZON S.A. DE C.V.,PL/2518/EXP/ES/2015,-102.3344,19.06512,22.85,24.65,Michoacán
2002,4074,SERVICIO JACINTO CEJA VELAZQUEZ S.A. DE C.V.,PL/2381/EXP/ES/2015,-101.9404,19.66584,20.4,22.4,Michoacán
2074,4146,"SERVICIO TARÍMBARO, S.A. DE C.V.",PL/2351/EXP/ES/2015,-101.1628,19.79644,19.75,22.15,Michoacán
2091,4163,GASOLINERA FERNANDEZ S.A. DE C.V.,PL/2405/EXP/ES/2015,-102.0754,19.43402,20.66,22.75,Michoacán
2132,4204,GASOLINERIA SAGRADO CORAZON S.A. DE C.V.,PL/2465/EXP/ES/2015,-102.3776,19.08986,22.85,24.55,Michoacán
2149,4316,GASOLINERA MARAVATIO SA DE CV,PL/2736/EXP/ES/2015,-100.4458,19.88386,20.94,22.11,Michoacán
2173,4340,ESTACION LA ANTIGUA VALLADOLID S A DE C V,PL/2771/EXP/ES/2015,-101.1516,19.72843,19.75,22.15,Michoacán
2175,4342,GASOLINERA LA EXPOSICIÓN S.A. DE C.V.,PL/2714/EXP/ES/2015,-102.3548,19.08177,22.85,24.55,Michoacán
2181,4348,GASOLINERA TANCITARO S.A. DE C.V.,PL/2747/EXP/ES/2015,-102.3624,19.33432,20.51,22.58,Michoacán
2191,4358,"SERVICIO EL DUERO, SA DE CV",PL/2782/EXP/ES/2015,-102.2564,20.02153,20.19,21.79,Michoacán
2233,4400,LAPAROTA GASOLINERA SA DE CV,PL/2801/EXP/ES/2015,-102.0993,19.00889,22.53,24.25,Michoacán
2241,4408,Gasolineria CAR-GO S.A. de C.V.,PL/2812/EXP/ES/2015,-102.3474,19.09495,22.87,24.57,Michoacán
2271,4438,"SUPER COMBUSTIBLES DEL RIO, S.A. DE C.V.",PL/2640/EXP/ES/2015,-101.1936,19.71273,18.95,20.93,Michoacán
2304,4471,LA CALZADA GASOLINERA SA DE CV,PL/2702/EXP/ES/2015,-102.0662,19.39576,20.39,22.29,Michoacán
2341,4508,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/2735/EXP/ES/2015,-101.2471,19.7001,20.49,22.49,Michoacán
2387,4554,Autoservicio El Fuerte SA de CV,PL/2810/EXP/ES/2015,-102.066,20.3592,19.89,22.64,Michoacán
2402,4569,ESTACION SERVICIO LA CHARANDA SA DE CV,PL/2788/EXP/ES/2015,-102.0613,19.42795,19.8,21.9,Michoacán
2431,4598,SERVICIOS LA CATRINA DE PATZCUARO S A DE C V,PL/2776/EXP/ES/2015,-101.6122,19.51219,19.75,22.15,Michoacán
2485,4659,"CENTRO CARRETERO SAN JORGE, S.A. DE C.V.",PL/5780/EXP/ES/2015,-101.1589,19.78859,20.98,22.98,Michoacán
2486,4660,"CORPORATIVO AP, S.A. DE C.V.",PL/5455/EXP/ES/2015,-100.3439,19.42855,20.29,22.45,Michoacán
2499,4673,JOSE MANUEL ZABALEGUI RODRIGUEZ,PL/6023/EXP/ES/2015,-101.2277,19.65894,19.69,22.2,Michoacán
2526,4700,ELIAS ALFARO BARRERA,PL/5646/EXP/ES/2015,-100.8002,19.89034,20.4,22.49,Michoacán
2535,4709,ALMARAIL S.A. DE C.V.,PL/5222/EXP/ES/2015,-102.537,19.10746,16.43,18.13,Michoacán
2577,4751,GASOLINERA ENTRONQUE LAS PALMAS S.A. DE C.V.,PL/5546/EXP/ES/2015,-102.2074,17.97219,19.3,21.1,Michoacán
2603,4777,SUPER SERVICIO MARAVILLA SA DE CV,PL/5354/EXP/ES/2015,-102.3021,19.96368,21.31,22.88,Michoacán
2604,4778,"SUPER SERVICIO GARBRI, S.A. DE C.V.",PL/6086/EXP/ES/2015,-102.0194,20.35202,19.65,22.23,Michoacán
2615,4789,"GASOLINERA TLAZAZALCA, S.A. DE C.V.",PL/5113/EXP/ES/2015,-102.0512,19.95641,21.2,22.8,Michoacán
2697,4871,"GASOLINERA INDEPENDIENTE, S.A. DE C.V.",PL/5409/EXP/ES/2015,-101.1795,19.69106,19.9,22.28,Michoacán
2698,4872,GASOLINERA EXPRESS DE BUENAVISTA S.A DE C.V.,PL/5100/EXP/ES/2015,-102.5862,19.20808,24.61,22.9,Michoacán
2709,4883,"KOPLA, S.A. DE C.V",PL/5778/EXP/ES/2015,-101.244,19.65513,20.7,22.85,Michoacán
2772,4946,ESTACION DE COMBUSTIBLE SANTA ANA SA DE CV,PL/5345/EXP/ES/2015,-102.0199,20.34458,19.64,22.11,Michoacán
2799,4973,"SERVICIO CALY, S.A. DE C.V.",PL/5426/EXP/ES/2015,-101.5439,20.09246,20.55,22.0,Michoacán
2815,4990,"SERVICIO VIGAR, S.A. DE C.V.",PL/5980/EXP/ES/2015,-102.2005,19.89029,21.34,22.84,Michoacán
2824,4999,SERVICIO HUAJUMBARO S.A. DE C.V.,PL/5950/EXP/ES/2015,-100.7398,19.67221,21.05,23.04,Michoacán
2832,5007,SERVICIO LAS ESMERALDAS S.A. DE C.V.,PL/5947/EXP/ES/2015,-101.1295,19.03169,22.1,23.15,Michoacán
2890,5065,Servicio Chinistila S de RL de CV,PL/5160/EXP/ES/2015,-103.1784,18.77721,21.98,22.99,Michoacán
2927,5102,"ESTACION DE SERVICIOS EL TEMAZCAL, SA DE CV",PL/5552/EXP/ES/2015,-100.7433,19.02593,22.2,23.25,Michoacán
2955,5130,ALZAHI SA DE CV,PL/6018/EXP/ES/2015,-101.1713,19.7313,19.78,22.2,Michoacán
2962,5137,"SUPER SERVICIO GARBRI, S.A. DE C.V.",PL/6084/EXP/ES/2015,-102.0336,20.35248,19.75,22.38,Michoacán
2973,5148,SERVICIO ERLO 24 HORAS S.A. C.V.,PL/5701/EXP/ES/2015,-102.0424,20.35159,20.0,22.45,Michoacán
3103,5278,GASOLINERA LA NOPALERA S.A DE C.V.,PL/5192/EXP/ES/2015,-102.3227,19.05484,22.85,24.55,Michoacán
3116,5291,MARTIN LOPEZ LOPEZ,PL/5776/EXP/ES/2015,-101.9487,20.24465,21.64,22.67,Michoacán
3132,5307,GASOLINERA SERVICIO MANUEL GONZALEZ MARTINEZ SA CV,PL/5290/EXP/ES/2015,-101.9263,19.33879,20.19,22.58,Michoacán
3172,5347,MULTISERVICIO EXPRESS VALVI SA DE CV,PL/5310/EXP/ES/2015,-102.0356,19.39565,20.19,21.99,Michoacán
3189,5364,SERVICIO MAPRI SA DE CV,PL/5919/EXP/ES/2015,-101.535,19.53695,19.99,22.19,Michoacán
3241,5416,PEDRO ARROYO SANCHEZ,PL/5216/EXP/ES/2015,-102.0487,19.42518,19.99,22.53,Michoacán
3372,5549,SUPER SERVICIO MARAVILLA SA DE CV,PL/5572/EXP/ES/2015,-102.2834,20.04053,21.29,22.62,Michoacán
3395,5572,"CENTRO CARRETERO SAN JORGE, S.A. DE C.V.",PL/6115/EXP/ES/2015,-101.1662,19.82421,20.98,22.98,Michoacán
3396,5573,SERVICIO VALLE DE LA LUZ SA DE CV,PL/5741/EXP/ES/2015,-102.5747,20.11879,21.3,23.36,Michoacán
3418,5595,SUPER SERVICIO TANCITARO SA DE CV,PL/5748/EXP/ES/2015,-102.3602,19.33438,20.62,22.45,Michoacán
3424,5601,SERVICIO CRUCERO JARIPO SA DE CV,PL/5597/EXP/ES/2015,-102.6126,19.98185,21.0,22.99,Michoacán
3457,5634,VICTORIA MENDOZA BARRAGAN,PL/5362/EXP/ES/2015,-102.4729,19.59386,21.49,23.49,Michoacán
3494,5671,RIGOBERTO EQUIHUA GARCIA,PL/5326/EXP/ES/2015,-102.3644,19.10191,22.87,24.57,Michoacán
3585,5764,PARADOR SAN JORGE SA DE CV,PL/3955/EXP/ES/2015,-100.3537,19.47395,20.29,22.39,Michoacán
3607,5786,XOCHITL MOJICA CASTILLO,PL/3343/EXP/ES/2015,-101.1723,19.7157,20.44,22.59,Michoacán
3621,5800,SERVICIO AMBAKITI S DE R.L. DE C.V.,PL/3665/EXP/ES/2015,-102.0352,19.65844,20.59,22.45,Michoacán
3694,5873,ADOLFO LOPEZ CALDERON,PL/3859/EXP/ES/2015,-101.0347,20.01802,21.49,22.58,Michoacán
3781,5960,"GASOLINERA EXPRESS DE TECARIO, S.A. DE C.V.",PL/4368/EXP/ES/2015,-101.4554,19.2325,21.7,22.58,Michoacán
3814,5993,VICTOR MANUEL CORONA OCHOA,PL/4734/EXP/ES/2015,-102.8028,19.99488,21.02,22.58,Michoacán
3816,5995,"Gasolinera del Valle de Zamora, S.A. de C.V.",PL/3431/EXP/ES/2015,-102.2403,19.93692,21.35,22.99,Michoacán
3881,6060,GRUPO GASOLINERO GILCO S.A. DE C.V.,PL/3423/EXP/ES/2015,-100.4429,19.48313,20.57,22.27,Michoacán
3925,6104,"SERVICIOS Y COMBUSTIBLES ROJO, S.A. DE C.V.",PL/3555/EXP/ES/2015,-101.77,19.83637,20.8,22.98,Michoacán
3944,6123,KIARA EDITH BETANCOURT MORENO,PL/3517/EXP/ES/2015,-102.848,19.18229,22.9,24.6,Michoacán
4135,6314,GASOLINERA TOMATLAN S.A DE C.V.,PL/4918/EXP/ES/2015,-102.5839,19.23409,22.9,24.61,Michoacán
4171,6350,MULTISERVICIO EXPRESS TAMACUA SA DE CV,PL/4617/EXP/ES/2015,-102.0667,19.4089,20.39,21.99,Michoacán
4174,6353,"MULTISERVICIOS DE MORELIA S.A. DE C.V,",PL/4365/EXP/ES/2015,-101.2181,19.67567,19.42,22.1,Michoacán
4328,6508,MARIA MARTHA ARROYO DE LEON,PL/3313/EXP/ES/2015,-101.7469,19.91875,20.81,22.6,Michoacán
4447,6628,SUPERSERVICIO TORRES S.A. DE C.V.,PL/4303/EXP/ES/2015,-102.8424,19.19533,22.9,24.6,Michoacán
4465,6646,GRUPO GASOLINERO GILCO S.A. DE C.V.,PL/3418/EXP/ES/2015,-100.4669,19.56128,20.57,22.27,Michoacán
4549,6731,Gasolinera El Guero,PL/3593/EXP/ES/2015,-102.0997,19.00989,22.55,24.25,Michoacán
4567,6749,YOLANDA LOPEZ MUÑOZ,PL/4152/EXP/ES/2015,-101.2213,19.67394,19.79,22.19,Michoacán
4573,6755,PEDRO PLANCARTE ANDRADE,PL/3705/EXP/ES/2015,-102.0057,19.42141,20.19,22.29,Michoacán
4689,6871,ABEL ZAMORA SEPULVEDA,PL/3470/EXP/ES/2015,-102.4644,19.33262,21.19,22.69,Michoacán
4893,7075,AUTOSERVICIO EL DURAZNO SA DE CV,PL/4296/EXP/ES/2015,-101.1761,19.65807,19.99,22.36,Michoacán
4955,7137,"ESTACION DE SERVICIO LA CAPICHOLA, SA DE CV",PL/4606/EXP/ES/2015,-101.2962,19.38962,21.1,23.3,Michoacán
5076,7258,SERVICIO GOAM S A DE C V,PL/4706/EXP/ES/2015,-102.2853,19.97525,21.35,22.89,Michoacán
5078,7260,GASOLINERA EL COLUMPIO S.A. DE C.V.,PL/4760/EXP/ES/2015,-102.0863,19.04586,22.52,24.25,Michoacán
5129,7311,GASOLINERA PARAISO S.A. DE C.V.,PL/4779/EXP/ES/2015,-102.1198,19.4139,20.0,22.05,Michoacán
5202,7384,SERVICIOS SAN GABRIEL SA DE CV,PL/3380/EXP/ES/2015,-101.1791,19.67485,19.69,21.69,Michoacán
5255,7437,GASOLINERA ATIMAPA S.A DE C.V.,PL/3927/EXP/ES/2015,-102.3766,19.11394,22.85,24.55,Michoacán
5425,7607,"GASOLINERA EL LIMONCITO, S.A. DE C.V.",PL/6760/EXP/ES/2015,-102.696,19.00669,22.87,24.57,Michoacán
5430,7612,Super Servicio Pacifico AM S.A. de C.V.,PL/6788/EXP/ES/2015,-102.205,17.96115,19.79,21.76,Michoacán
5478,7661,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/6321/EXP/ES/2015,-100.4359,19.89139,21.09,22.58,Michoacán
5479,7662,ESTACION DE SERVICIO TAFETAN MICH S.A. DE C.V.,PL/6348/EXP/ES/2015,-100.9025,19.43171,21.93,24.17,Michoacán
5577,7760,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/7257/EXP/ES/2015,-100.4546,19.9091,21.09,23.19,Michoacán
5599,7782,SERVICIO LA ESMERALDA SA DE CV,PL/6926/EXP/ES/2015,-102.2201,17.98518,18.89,21.69,Michoacán
5609,7792,CAROLINA DIAZ MAGALLON,PL/7164/EXP/ES/2015,-101.7175,19.20376,21.92,22.93,Michoacán
5611,7794,CARMEN IVETTE MARTIN DEL CAMPO ABARCA,PL/6493/EXP/ES/2015,-102.3207,20.30232,20.7,22.59,Michoacán
5622,7805,SUPER SERVICIO DEL CENTRO DE SAHUAYO SA DE CV,PL/6774/EXP/ES/2015,-102.7161,20.06146,20.98,22.95,Michoacán
5629,7812,"GASOLINERAS DEL LERMA, S.A. DE C.V.",PL/6489/EXP/ES/2015,-102.376,20.27861,20.8,22.7,Michoacán
5653,7836,SERVICIO VENTURA PUENTE S.A. DE C.V.,PL/6309/EXP/ES/2015,-101.1805,19.68788,19.99,22.28,Michoacán
5658,7841,EZEQUIEL BUENROSTRO PADILLA,PL/7059/EXP/ES/2015,-102.5944,20.01795,21.0,22.58,Michoacán
5736,7919,ZALAPAS GASOLINERA S.A. DE C.V.,PL/6620/EXP/ES/2015,-102.0513,19.6409,20.3,22.58,Michoacán
5740,7923,"GASOLINERA LA PURISIMA, S.A. DE C.V.",PL/7156/EXP/ES/2015,-101.8811,19.30238,20.7,22.58,Michoacán
5744,7927,SERVIEXPRESS BC S A DE C V,PL/6579/EXP/ES/2015,-101.6175,19.51773,19.75,22.15,Michoacán
5787,7970,"SERVICIO SIGLO XXI, S.A. DE C.V.",PL/7020/EXP/ES/2015,-101.1672,19.71064,20.5,22.67,Michoacán
5836,8019,"SUPER SERVICIO GASOLINERO SANTA FE, S.A. DE C.V.",PL/6441/EXP/ES/2015,-101.1762,19.74105,19.78,22.48,Michoacán
5857,8040,SERVICIO DEL PORVENIR S.A DE C.V,PL/6357/EXP/ES/2015,-101.1423,19.87667,20.39,22.58,Michoacán
5970,8153,"GASOLINERA ZIRACUA, S.A. DE C.V.",PL/6986/EXP/ES/2015,-101.9284,19.41648,21.62,23.23,Michoacán
5974,8157,GASOLINERA CURUTARAN SA DE CV,PL/6737/EXP/ES/2015,-102.321,19.9374,21.79,23.19,Michoacán
6013,8196,ARCELIA HERNANDEZ SILVA,PL/6514/EXP/ES/2015,-102.2091,20.16164,21.29,22.69,Michoacán
6034,8217,SUPER SERVICIO DE COMBUSTIBLES MONARCA S.A. DE C.V,PL/6897/EXP/ES/2015,-100.3458,19.42848,20.55,22.45,Michoacán
6050,8233,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/7246/EXP/ES/2015,-100.4522,19.90118,21.09,23.19,Michoacán
6060,8243,"SERVICIO SIGLO XXI, S.A. DE C.V.",PL/7019/EXP/ES/2015,-102.2839,19.99703,21.29,22.78,Michoacán
6073,8256,"COMBUSTIBLES CARRETEROS CARCO, S.A. DE C.V.",PL/6329/EXP/ES/2015,-103.0,20.0,20.69,23.11,Michoacán
6103,8286,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/6434/EXP/ES/2015,-100.45,19.89858,21.09,23.19,Michoacán
6115,8298,"KOPLA, S.A. DE C.V",PL/6502/EXP/ES/2015,-100.3034,19.61127,20.89,22.58,Michoacán
6137,8320,"KOPLA, S.A. DE C.V",PL/6536/EXP/ES/2015,-100.5699,19.2118,20.79,22.2,Michoacán
6150,8333,"CID Y JAIMES, S.A. DE C.V.",PL/6618/EXP/ES/2015,-101.1517,19.76953,19.95,21.96,Michoacán
6162,8345,SERVICIO PORTOMARIN SA DE CV,PL/6339/EXP/ES/2015,-100.352,19.4754,20.29,22.39,Michoacán
6172,8355,HUACHERR SA DE CV,PL/6668/EXP/ES/2015,-101.3395,19.49958,20.89,22.79,Michoacán
6175,8358,SERVICIO LA YERBABUENA SA DE CV,PL/6773/EXP/ES/2015,-102.7164,20.03682,20.98,22.95,Michoacán
6200,8383,"KOPLA, S.A. DE C.V",PL/6450/EXP/ES/2015,-100.3571,19.43511,20.29,22.35,Michoacán
6266,8449,"SERVICIOS DE COMBUSTIBLES PALOMARES, S DE RL DE CV",PL/6576/EXP/ES/2015,-100.521,19.67331,21.0,23.0,Michoacán
6352,8535,"KOPLA, S.A. DE C.V",PL/6800/EXP/ES/2015,-100.9251,19.87748,20.6,22.69,Michoacán
6447,8630,Servicio Orandino S de RL de CV,PL/8042/EXP/ES/2015,-102.3133,19.95408,21.35,22.99,Michoacán
6526,8709,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/7420/EXP/ES/2015,-100.4508,19.88105,21.09,23.19,Michoacán
6581,8765,ESTACION TRIGON SA DE CV,PL/7736/EXP/ES/2015,-102.6171,20.15895,21.2,22.99,Michoacán
6606,8790,SERVICIO GASOLINERO DEL ANGEL S.A. DE C.V.,PL/7369/EXP/ES/2015,-101.4196,19.05565,21.67,22.99,Michoacán
6621,8805,SUPER SERVICIOS DE COMBUSTIBLE HUACUZ SA DE CV,PL/7621/EXP/ES/2015,-101.3324,19.55758,20.78,22.78,Michoacán
6640,8824,GASOLINERA GUACAMAR S.A. DE C.V.,PL/7564/EXP/ES/2015,-102.2169,18.01096,20.9,22.19,Michoacán
6659,8843,MARIA DEL CARMEN DODDOLI VILLASEÑOR,PL/8007/EXP/ES/2015,-102.0704,19.39058,20.39,22.29,Michoacán
6679,8863,ESTACION DE SERVICIO LA PRINCESA SA DE CV,PL/8043/EXP/ES/2015,-100.9666,18.54742,21.95,22.95,Michoacán
6687,8871,EDUARDO HUACUZ CABALLERO,PL/7924/EXP/ES/2015,-101.3425,19.54862,20.78,22.78,Michoacán
6739,8923,GRUPO GASOLINERO DE SAHUAYO SA DE CV,PL/7636/EXP/ES/2015,-102.716,20.06736,21.0,22.99,Michoacán
6749,8933,Servicio Novoa Blancarte S.A de C.V.,PL/7994/EXP/ES/2015,-102.6611,20.1102,20.7,22.68,Michoacán
6764,8948,AUTOSERVICIO NAROCA SA DE CV,PL/7788/EXP/ES/2015,-102.6695,20.1062,20.7,22.7,Michoacán
6780,8964,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7466/EXP/ES/2015,-103.6809,18.67496,21.19,22.58,Michoacán
6783,8967,AUTO SERVICIO ARIO DE RAYON SA DE CV,PL/7778/EXP/ES/2015,-102.3182,20.00558,21.49,22.99,Michoacán
6807,8991,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/7427/EXP/ES/2015,-100.5444,19.68364,21.09,23.05,Michoacán
6850,9034,"CENTRAL DE CARGA DE COMBUSTIBLES 22 DE OCTUBRE, S.A. DE C.V.",PL/7569/EXP/ES/2015,-102.3623,19.08807,22.86,24.57,Michoacán
6861,9045,GRUPO ESPECIALIZADO CASTELLANOS SA DE CV,PL/8033/EXP/ES/2015,-102.7171,20.02536,20.9,22.9,Michoacán
6865,9049,SERVICIO DEL CENTRO TOCUMBO SA DE CV,PL/7780/EXP/ES/2015,-102.5164,19.70372,20.99,22.58,Michoacán
6938,9122,ESTACION DE SERVICIO ERANDENI SA DE CV,PL/7532/EXP/ES/2015,-101.1783,19.75233,19.39,20.89,Michoacán
6948,9132,"GASOLINERIA SAN LUCAS , S.A. DE C.V.",PL/7772/EXP/ES/2015,-101.3042,18.54207,22.15,23.25,Michoacán
6951,9135,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7520/EXP/ES/2015,-102.5524,20.25973,20.99,22.09,Michoacán
6976,9160,GASOLINERA MONTAÑA SUR S DE RL DE CV,PL/8075/EXP/ES/2015,-101.1624,19.66428,19.69,21.69,Michoacán
6981,9165,"GASOLINERIA SAN LUCAS , S.A. DE C.V.",PL/7771/EXP/ES/2015,-100.7826,18.57713,22.15,23.25,Michoacán
7017,9201,MARIA LUISA NUÑEZ GONZALEZ,PL/7758/EXP/ES/2015,-102.2135,19.14062,22.5,24.2,Michoacán
7065,9249,SÚPER SERVICIOS MAFHER S.A. DE C.V.,PL/7562/EXP/ES/2015,-102.2056,18.99859,21.85,24.1,Michoacán
7081,9265,FRENTE SERVICIO SA DE CV,PL/7586/EXP/ES/2015,-102.0017,19.41995,20.19,22.29,Michoacán
7138,9322,"GRUPO FUNJARMEGS DE MICHOACAN, S.A. DE C.V.",PL/8416/EXP/ES/2015,-102.5737,19.09774,22.77,24.47,Michoacán
7210,9395,JESUS ZAMORA MADRIGAL,PL/8383/EXP/ES/2015,-102.3131,19.29734,20.79,22.51,Michoacán
7232,9417,GASOLINERA APATZINGAN SA DE CV,PL/8396/EXP/ES/2015,-102.3604,19.08415,22.85,24.56,Michoacán
7243,9428,SERVICIOS LA QUEMADA SA DE CV,PL/8516/EXP/ES/2015,-101.2301,19.70302,19.85,21.95,Michoacán
7259,9444,TECNISERVICIO AUTOMOTRIZ DEL CENTRO S.A. DE C.V.,PL/8668/EXP/ES/2015,-102.0294,20.34746,20.1,22.45,Michoacán
7263,9448,IMPULSORA DE SERVICIO Y TURISMO CALTZONTZIN SA CV,PL/8279/EXP/ES/2015,-101.5965,19.54611,20.25,22.55,Michoacán
7271,9456,SUPER SERVICIO SALDAÑA S.A. DE C.V.,PL/8355/EXP/ES/2015,-101.7551,19.979,20.7,22.6,Michoacán
7286,9471,ESTACION DE SERVICIO EXPRESS LA PROVIDENCIA,PL/8588/EXP/ES/2015,-101.1772,19.74105,19.98,21.98,Michoacán
7310,9495,SILVINO IBARRA MORA,PL/8338/EXP/ES/2015,-101.8835,19.20064,21.64,23.25,Michoacán
7332,9517,JOSE FRANCISCO PONCE PEREZ,PL/8405/EXP/ES/2015,-101.5189,20.09661,20.69,22.66,Michoacán
7341,9526,GABINO BARRERA ESTRADA,PL/8479/EXP/ES/2015,-101.6576,18.66421,19.5,20.0,Michoacán
7389,9575,"Multiservicios Hidalgo, S.A. de C.V.",PL/8385/EXP/ES/2015,-100.5475,19.68532,21.05,23.04,Michoacán
7401,9587,PETRO FUELS TAMUIN SA DE CV,PL/8257/EXP/ES/2015,-100.2938,20.13303,20.79,22.58,Michoacán
7456,9642,GASOLINERA SERVICIO BRAVO SA DE CV,PL/8341/EXP/ES/2015,-102.292,20.32857,21.0,22.8,Michoacán
7485,9671,SUPERSERVICIO MARIA S.A. DE C.V.,PL/8380/EXP/ES/2015,-102.4792,19.57721,21.45,22.99,Michoacán
7504,9690,GASOLINERA SERVICIO YURECUARO SA DE CV,PL/8359/EXP/ES/2015,-102.263,20.32858,21.0,22.8,Michoacán
7517,9703,GRUPO GASOLINERO AZTECA SA DE CV,PL/8159/EXP/ES/2015,-102.4892,19.63099,20.65,22.68,Michoacán
7530,9716,DAVID ARROYO ARROYO,PL/8322/EXP/ES/2015,-102.0677,20.14173,21.54,23.13,Michoacán
7536,9722,"SERVICIO CHUMATO, S.A. DE C.V.",PL/8418/EXP/ES/2015,-102.8313,20.10842,20.9,23.0,Michoacán
7599,9785,Gasolineria Tornado S.A. de C.V.,PL/8724/EXP/ES/2015,-102.0497,19.40494,19.95,22.95,Michoacán
7623,9809,SERVICIO ZACAPU S.A. DE C.V.,PL/8758/EXP/ES/2015,-101.7827,19.80859,20.79,22.69,Michoacán
7692,9878,"SERVICIOS LA PRIMAVERA, S.A. DE C.V.",PL/8686/EXP/ES/2015,-101.9165,19.19505,20.0,22.96,Michoacán
7724,9910,SUPER SERVICIO SANTA MONICA SA DE CV,PL/8742/EXP/ES/2015,-101.2084,19.70039,19.93,22.09,Michoacán
7735,9921,"KOPLA, S.A. DE C.V",PL/8703/EXP/ES/2015,-100.8345,19.86195,20.6,22.69,Michoacán
7745,9931,"MULTISERVICIOS SANTA CLARA, S.A. DE C.V.",PL/9018/EXP/ES/2015,-100.8279,19.81907,20.6,22.66,Michoacán
7806,9992,SERVICIO LA COFRADIA SA DE CV,PL/8912/EXP/ES/2015,-102.0141,19.43794,19.8,22.36,Michoacán
7818,10004,ALEJANDRO MANUEL MENDEZ HURTADO,PL/8879/EXP/ES/2015,-102.0301,19.40397,19.99,21.99,Michoacán
7838,10024,Auto Servicio Nucar sa de cv,PL/9066/EXP/ES/2015,-100.4,19.85399,20.99,21.99,Michoacán
7861,10047,GASOLINERA URUAPAN SA DE CV,PL/9004/EXP/ES/2015,-102.0337,19.41691,19.19,19.36,Michoacán
7862,10048,SUPER SERVICIOS SANTA ANA S A DE C V,PL/8921/EXP/ES/2015,-102.5476,19.16984,22.89,24.6,Michoacán
7876,10062,"SERVICIO GARLO, S.A. DE C.V.",PL/9008/EXP/ES/2015,-100.8303,19.8561,19.99,22.33,Michoacán
7882,10068,"GASOLINERA EL DIAMANTE, S.A. DE C.V.",PL/8953/EXP/ES/2015,-100.9,18.65971,22.15,23.25,Michoacán
7968,10154,MULTISERVICIOS MILCUMBRES S.A. DE C.V.,PL/9111/EXP/ES/2015,-101.1205,19.68754,20.6,22.68,Michoacán
7976,10162,"AUTOSERVICIO TAXIMAROA, S.A. DE C.V.",PL/8915/EXP/ES/2015,-100.522,19.68605,21.0,23.0,Michoacán
